time,open,high,low,close,tick_volume,spread,real_volume
1781103600,1.15365,1.15466,1.1535199999999999,1.15463,2739,0,0
1781105400,1.15463,1.15646,1.15421,1.15483,5123,0,0
1781107200,1.15483,1.1559599999999999,1.15468,1.15572,3462,0,0
1781109000,1.15572,1.1573,1.1555900000000001,1.15624,4342,0,0
1781110800,1.15625,1.1567,1.15546,1.1557,4622,0,0
1781112600,1.1557,1.15594,1.15497,1.15521,3928,0,0
1781114400,1.15521,1.15566,1.15462,1.15545,3888,0,0
1781116200,1.15546,1.15567,1.15345,1.15492,4594,0,0
1781118000,1.15492,1.15588,1.15482,1.1557,2960,0,0
1781119800,1.1557,1.1559300000000001,1.15517,1.15536,1772,1,0
1781121600,1.15536,1.15565,1.15476,1.15495,1894,1,0
1781123400,1.15495,1.15531,1.15442,1.15522,1927,0,0
1781125200,1.15522,1.15576,1.15491,1.15507,1993,0,0
1781127000,1.1550799999999999,1.1552,1.1547,1.15482,1475,0,0
1781128800,1.15481,1.15487,1.15418,1.15436,1577,2,0
1781130600,1.15436,1.15472,1.15404,1.1541299999999999,1903,1,0
1781132400,1.15415,1.15415,1.1536,1.1539,756,2,0
1781134200,1.1539,1.15399,1.1534200000000001,1.15351,674,0,0
1781136000,1.15349,1.15396,1.15343,1.15361,268,2,0
1781137800,1.15361,1.1537600000000001,1.15344,1.1535199999999999,199,5,0
1781139600,1.1535199999999999,1.15356,1.15275,1.15304,807,3,0
1781141400,1.15304,1.15366,1.15287,1.15295,1174,3,0
1781143200,1.15295,1.15364,1.15253,1.15356,1857,0,0
1781145000,1.15356,1.15377,1.15319,1.15349,1255,0,0
1781146800,1.1535199999999999,1.15426,1.1535199999999999,1.15412,2564,2,0
1781148600,1.15412,1.15429,1.15384,1.15422,1653,0,0
1781150400,1.15422,1.15557,1.15416,1.15548,1797,0,0
1781152200,1.15548,1.1556,1.15522,1.15539,1133,0,0
1781154000,1.1554,1.15541,1.15469,1.15477,1658,2,0
1781155800,1.15477,1.15487,1.15453,1.15479,1411,1,0
1781157600,1.15479,1.1549,1.1543700000000001,1.15471,1129,1,0
1781159400,1.15471,1.15477,1.15435,1.1545,1115,2,0
1781161200,1.1545,1.15472,1.15417,1.15467,1130,0,0
1781163000,1.15467,1.15502,1.15455,1.15482,1106,2,0
1781164800,1.15482,1.15512,1.15457,1.155,1247,2,0
1781166600,1.155,1.15513,1.15443,1.15473,1594,1,0
1781168400,1.15473,1.15473,1.15415,1.15433,1739,0,0
1781170200,1.15433,1.15468,1.15399,1.15415,1490,0,0
1781172000,1.15416,1.15555,1.15412,1.15531,2134,0,0
1781173800,1.15531,1.15542,1.15431,1.15449,1682,0,0
1781175600,1.15449,1.15453,1.15375,1.15389,1780,0,0
1781177400,1.15384,1.15401,1.15303,1.1532,1819,0,0
1781179200,1.1532,1.15369,1.15286,1.15322,1590,0,0
1781181000,1.15322,1.15371,1.15298,1.15339,1565,0,0
1781182800,1.15339,1.15344,1.15221,1.15252,1827,0,0
1781184600,1.15252,1.15318,1.1524,1.15312,1529,0,0
1781186400,1.15312,1.15394,1.15309,1.15375,1891,0,0
1781188200,1.15375,1.15417,1.15345,1.15378,2215,0,0
1781190000,1.15383,1.15402,1.15158,1.1528100000000001,3848,0,0
1781191800,1.1528100000000001,1.15435,1.15192,1.15396,5180,0,0
1781193600,1.15396,1.1540300000000001,1.15167,1.15301,3663,0,0
1781195400,1.15301,1.15396,1.1526,1.15294,4198,0,0
1781197200,1.15294,1.15304,1.15196,1.15215,3373,0,0
1781199000,1.15216,1.1522000000000001,1.15139,1.15192,2745,0,0
1781200800,1.15192,1.15242,1.15129,1.1522000000000001,3308,0,0
1781202600,1.1522000000000001,1.1522999999999999,1.1513200000000001,1.15143,2587,0,0
1781204400,1.15145,1.15161,1.15067,1.15092,2176,0,0
1781206200,1.15092,1.15122,1.15069,1.15089,1769,2,0
1781208000,1.15089,1.15238,1.15015,1.1522999999999999,2459,0,0
1781209800,1.1522999999999999,1.15665,1.15229,1.1550799999999999,8810,0,0
1781211600,1.1550799999999999,1.15604,1.1541,1.15555,6659,0,0
1781213400,1.15556,1.15666,1.15481,1.15578,3911,0,0
1781215200,1.15578,1.1581299999999999,1.15578,1.15804,3941,0,0
1781217000,1.15804,1.15897,1.15767,1.15787,3927,0,0
1781218800,1.15786,1.15834,1.15769,1.15802,1597,2,0
1781220600,1.15802,1.15817,1.15759,1.15779,1041,1,0
1781222400,1.15775,1.15802,1.15739,1.1577600000000001,274,3,0
1781224200,1.1577600000000001,1.15793,1.15746,1.15764,283,3,0
1781226000,1.15764,1.15817,1.15719,1.15749,862,2,0
1781227800,1.15749,1.15848,1.15722,1.1584699999999999,976,3,0
1781229600,1.1584699999999999,1.1586400000000001,1.15764,1.1577600000000001,1086,0,0
1781231400,1.1577600000000001,1.15778,1.15737,1.15754,944,1,0
1781233200,1.15755,1.15764,1.15682,1.15703,2106,1,0
1781235000,1.15703,1.15719,1.15658,1.15696,1741,1,0
1781236800,1.15696,1.15701,1.15612,1.1562000000000001,1994,0,0
1781238600,1.15619,1.15663,1.15613,1.15632,1402,0,0
1781240400,1.15632,1.15704,1.15622,1.15648,1252,1,0
1781242200,1.15648,1.15673,1.15634,1.15667,1125,0,0
1781244000,1.15667,1.15711,1.15647,1.15704,1412,0,0
1781245800,1.15704,1.15751,1.15693,1.15716,1533,0,0
1781247600,1.15721,1.15725,1.15683,1.15717,1164,2,0
1781249400,1.15717,1.1575,1.15702,1.15712,1255,2,0
1781251200,1.15712,1.15738,1.15638,1.15649,1751,0,0
1781253000,1.15649,1.15664,1.15565,1.15573,1827,0,0
1781254800,1.15573,1.15682,1.15573,1.15674,2119,0,0
1781256600,1.15674,1.15741,1.15648,1.15731,2560,1,0
1781258400,1.1573,1.15733,1.15605,1.15605,2483,0,0
1781260200,1.15605,1.15674,1.15566,1.15665,2743,0,0
1781262000,1.15665,1.15856,1.15639,1.1576,3800,0,0
1781263800,1.15761,1.15832,1.15741,1.15765,2746,0,0
1781265600,1.15765,1.15895,1.15729,1.15879,3403,0,0
1781267400,1.1588,1.15889,1.15797,1.15839,2346,0,0
1781269200,1.15839,1.15855,1.15683,1.1574200000000001,2700,0,0
1781271000,1.15734,1.15795,1.15703,1.15737,2167,1,0
1781272800,1.15737,1.15778,1.15709,1.15737,1949,1,0
1781274600,1.15747,1.15793,1.15697,1.15713,2094,0,0
1781276400,1.15714,1.15723,1.15598,1.15614,2263,0,0
1781278200,1.15614,1.15652,1.15598,1.15633,2211,0,0
1781280000,1.15634,1.15764,1.15607,1.15759,2732,0,0
1781281800,1.15759,1.1579,1.15637,1.15694,9969,0,0
1781283600,1.15693,1.1577600000000001,1.1566,1.15693,11290,0,0
1781285400,1.15692,1.1579,1.15682,1.15734,12674,0,0
1781287200,1.15734,1.15836,1.1571500000000001,1.15824,10850,0,0
1781289000,1.15824,1.1583700000000001,1.15729,1.1573,9465,0,0
1781290800,1.1573,1.15779,1.15694,1.15726,9642,0,0
1781292600,1.15726,1.15756,1.1571799999999999,1.15746,6599,0,0
1781294400,1.15745,1.15775,1.1571500000000001,1.15755,6769,0,0
1781296200,1.15755,1.15766,1.1573,1.15746,6098,0,0
1781298000,1.15746,1.15762,1.15722,1.15753,5787,0,0
1781299800,1.15754,1.15786,1.1574200000000001,1.15748,4793,0,0
1781301600,1.15748,1.15779,1.15727,1.15748,5066,0,0
1781303400,1.15748,1.1575199999999999,1.15687,1.15714,5992,0,0
1781305200,1.15714,1.15719,1.1568100000000001,1.15682,3621,0,0
1781307000,1.15682,1.15694,1.1565400000000001,1.1566,4454,0,0
1781481600,1.15746,1.15924,1.1573,1.1592,351,0,0
1781483400,1.1592,1.1605699999999999,1.1592,1.16049,1105,0,0
1781485200,1.16049,1.16176,1.16034,1.16086,6249,0,0
1781487000,1.16085,1.16117,1.16038,1.16088,6127,0,0
1781488800,1.16088,1.16095,1.16036,1.16041,3658,0,0
1781490600,1.16042,1.16092,1.16022,1.16029,3954,0,0
1781492400,1.16029,1.1611799999999999,1.16028,1.16073,6819,0,0
1781494200,1.16073,1.16078,1.1598,1.15989,4889,0,0
1781496000,1.15988,1.1599599999999999,1.15943,1.15981,5358,0,0
1781497800,1.15981,1.16018,1.15957,1.15981,4783,0,0
1781499600,1.15982,1.1599599999999999,1.15941,1.1598,4143,0,0
1781501400,1.1598,1.16015,1.15975,1.15995,3172,0,0
1781503200,1.15995,1.16021,1.15981,1.16017,2973,0,0
1781505000,1.16017,1.16054,1.16008,1.16043,3478,0,0
1781506800,1.16043,1.1609099999999999,1.16032,1.1609,2771,0,0
1781508600,1.16089,1.16136,1.16086,1.16125,2552,0,0
1781510400,1.16125,1.16222,1.16125,1.16184,3522,0,0
1781512200,1.16184,1.16196,1.16136,1.16168,3208,0,0
1781514000,1.1616900000000001,1.1618,1.16066,1.16078,5537,0,0
1781515800,1.16078,1.16088,1.16006,1.16063,5921,0,0
1781517600,1.16064,1.16106,1.16014,1.16085,7592,0,0
1781519400,1.16086,1.16095,1.16039,1.16062,6265,0,0
1781521200,1.16062,1.16102,1.16038,1.16077,5992,0,0
1781523000,1.16077,1.16104,1.1596899999999999,1.16003,6108,0,0
1781524800,1.16015,1.16105,1.16009,1.16053,254,0,0
1781526600,1.16056,1.16104,1.1605,1.16069,3480,0,0
1781528400,1.16068,1.16116,1.16032,1.16103,4346,0,0
1781530200,1.16104,1.16146,1.16099,1.16107,4284,0,0
1781532000,1.16107,1.16143,1.16067,1.16069,5263,0,0
1781533800,1.1607,1.16141,1.16056,1.1609099999999999,6195,0,0
1781535600,1.1609099999999999,1.16124,1.16044,1.16097,6926,0,0
1781537400,1.16096,1.16199,1.16084,1.16154,6598,0,0
1781539200,1.16154,1.1618,1.1612,1.16168,5979,0,0
1781541000,1.16168,1.16206,1.16131,1.1616900000000001,9387,0,0
1781542800,1.1616900000000001,1.16188,1.16086,1.16125,8544,0,0
1781544600,1.16125,1.16135,1.16051,1.16078,9224,0,0
1781546400,1.16078,1.16078,1.16013,1.16032,6477,0,0
1781548200,1.16032,1.16035,1.15965,1.15984,5476,0,0
1781550000,1.15984,1.1605,1.15974,1.16048,5455,0,0
1781551800,1.16048,1.16053,1.15976,1.16036,5118,0,0
1781553600,1.16036,1.16042,1.15987,1.16005,4830,0,0
1781555400,1.16006,1.1601,1.15979,1.15994,3448,0,0
1781557200,1.15994,1.16032,1.15976,1.15977,4668,0,0
1781559000,1.15977,1.1598600000000001,1.15939,1.15947,4919,0,0
1781560800,1.15947,1.15963,1.15899,1.15917,4497,0,0
1781562600,1.15916,1.15944,1.15844,1.15853,5062,0,0
1781564400,1.15853,1.15893,1.15836,1.1589,3484,0,0
1781566200,1.1589,1.15901,1.15871,1.15886,3073,0,0
1781568000,1.15894,1.15982,1.15815,1.15879,794,0,0
1781569800,1.15879,1.15944,1.15871,1.15897,925,0,0
1781571600,1.15897,1.15911,1.1584699999999999,1.15867,2999,0,0
1781573400,1.15867,1.1589800000000001,1.15862,1.15885,1872,0,0
1781575200,1.15886,1.15921,1.15884,1.15913,1491,0,0
1781577000,1.15913,1.15939,1.15906,1.15913,1194,0,0
1781578800,1.15913,1.15922,1.15878,1.15885,3026,0,0
1781580600,1.15885,1.15937,1.15883,1.1593,2947,0,0
1781582400,1.1593,1.15952,1.15894,1.1591,5150,0,0
1781584200,1.15909,1.15926,1.15869,1.15878,3820,0,0
1781586000,1.15878,1.15881,1.15827,1.15862,3370,0,0
1781587800,1.1586400000000001,1.15895,1.15856,1.15878,3009,0,0
1781589600,1.15878,1.15885,1.1584,1.15856,3735,0,0
1781591400,1.15855,1.15888,1.15852,1.1586400000000001,3291,0,0
1781593200,1.15863,1.15871,1.15757,1.15784,3726,0,0
1781595000,1.15784,1.15807,1.15763,1.1579,3486,0,0
1781596800,1.1579,1.15811,1.1577,1.15794,2758,0,0
1781598600,1.15794,1.15807,1.15753,1.15756,3596,0,0
1781600400,1.15756,1.15789,1.15746,1.15787,3902,0,0
1781602200,1.15787,1.15877,1.15777,1.1587399999999999,6277,0,0
1781604000,1.1587399999999999,1.15914,1.15851,1.1591,6659,0,0
1781605800,1.1591,1.15956,1.15893,1.15955,5386,0,0
1781607600,1.15955,1.16019,1.15932,1.16015,6552,0,0
1781609400,1.16015,1.16067,1.15984,1.16056,5165,0,0
1781611200,1.16056,1.16095,1.16005,1.16016,5656,0,0
1781613000,1.16015,1.16036,1.15998,1.16011,4728,0,0
1781614800,1.16011,1.1613,1.16005,1.16093,5148,0,0
1781616600,1.16093,1.16126,1.16073,1.1611799999999999,4612,0,0
1781618400,1.1611799999999999,1.16121,1.16027,1.16041,5115,0,0
1781620200,1.16041,1.16067,1.1596899999999999,1.15992,5971,0,0
1781622000,1.15991,1.15994,1.15913,1.15949,5760,0,0
1781623800,1.15949,1.16019,1.15942,1.15995,6116,0,0
1781625600,1.15995,1.16026,1.15948,1.15978,6679,0,0
1781627400,1.15978,1.16036,1.15912,1.15927,9220,0,0
1781629200,1.15927,1.15972,1.15879,1.15907,8310,0,0
1781631000,1.15907,1.16085,1.15878,1.1607,9245,0,0
1781632800,1.1607,1.16082,1.15998,1.16022,7618,0,0
1781634600,1.16022,1.16189,1.16014,1.16141,8657,0,0
1781636400,1.16141,1.16199,1.16124,1.16168,7863,0,0
1781638200,1.16168,1.16177,1.16112,1.16132,5293,0,0
1781640000,1.16132,1.16139,1.16104,1.1612,4999,0,0
1781641800,1.16121,1.16133,1.16107,1.16113,4611,0,0
1781643600,1.16113,1.1614200000000001,1.16095,1.16102,4399,0,0
1781645400,1.16102,1.16114,1.16056,1.16104,4515,0,0
1781647200,1.16105,1.16138,1.16104,1.16115,5336,0,0
1781649000,1.16115,1.1611799999999999,1.16058,1.16082,5032,0,0
1781650800,1.16082,1.16098,1.16059,1.16095,3721,0,0
1781652600,1.16095,1.16097,1.16056,1.1608,3965,0,0
1781654400,1.16072,1.16129,1.16042,1.1612,1401,0,0
1781656200,1.1612,1.16122,1.16071,1.16084,595,0,0
1781658000,1.16084,1.16114,1.16083,1.16109,2264,0,0
1781659800,1.1610800000000001,1.16132,1.16106,1.16122,1583,0,0
1781661600,1.16122,1.16148,1.16117,1.16145,1570,0,0
1781663400,1.16145,1.16149,1.1609,1.16097,3226,0,0
1781665200,1.16097,1.16167,1.16087,1.16154,4993,0,0
1781667000,1.16154,1.1616,1.16124,1.16148,3875,0,0
1781668800,1.16148,1.16162,1.1612,1.16122,3652,0,0
1781670600,1.16121,1.1614200000000001,1.16102,1.16124,2724,0,0
1781672400,1.16124,1.1615199999999999,1.1611799999999999,1.16139,2339,0,0
1781674200,1.16139,1.16141,1.16093,1.16093,2117,0,0
1781676000,1.16093,1.16113,1.16078,1.16105,2215,0,0
1781677800,1.16105,1.16123,1.161,1.16103,2451,0,0
1781679600,1.16103,1.16137,1.161,1.16115,2240,0,0
1781681400,1.16114,1.16131,1.161,1.16124,2071,0,0
1781683200,1.16125,1.16145,1.16112,1.16123,2429,0,0
1781685000,1.16122,1.16151,1.16105,1.16121,2674,0,0
1781686800,1.16124,1.16147,1.16058,1.16061,4894,0,0
1781688600,1.16061,1.16088,1.16039,1.1608100000000001,4979,0,0
1781690400,1.1608,1.1615,1.16067,1.16069,5034,0,0
1781692200,1.16068,1.1609099999999999,1.16045,1.16084,4851,0,0
1781694000,1.16084,1.16085,1.1598,1.16022,5587,0,0
1781695800,1.16022,1.16034,1.15993,1.1602000000000001,4539,0,0
1781697600,1.1602000000000001,1.16061,1.16007,1.16048,4122,0,0
1781699400,1.16048,1.1606,1.16014,1.16039,3532,0,0
1781701200,1.16039,1.1604700000000001,1.15947,1.15962,4421,0,0
1781703000,1.15962,1.16009,1.15954,1.15971,3551,0,0
1781704800,1.15971,1.15973,1.15894,1.159,4907,0,0
1781706600,1.15901,1.15916,1.15849,1.15915,5120,0,0
1781708400,1.15915,1.15982,1.15901,1.15964,5648,0,0
1781710200,1.15964,1.16029,1.15931,1.16021,5255,0,0
1781712000,1.16021,1.1602999999999999,1.15976,1.15982,5255,0,0
1781713800,1.15983,1.16015,1.15952,1.1597,8022,0,0
1781715600,1.1597,1.1598600000000001,1.15902,1.15926,7605,0,0
1781717400,1.15926,1.15958,1.1581,1.15893,9986,0,0
1781719200,1.15894,1.15941,1.1587,1.15927,8187,0,0
1781721000,1.15927,1.15941,1.15892,1.15926,5523,0,0
1781722800,1.15927,1.15934,1.15891,1.15919,4943,0,0
1781724600,1.1592,1.1593,1.15884,1.15918,4095,0,0
1781726400,1.15918,1.1592,1.15878,1.1590799999999999,4755,0,0
1781728200,1.1590799999999999,1.15964,1.15903,1.15955,4754,0,0
1781730000,1.15955,1.15955,1.15416,1.15488,22887,0,0
1781731800,1.15488,1.15664,1.15356,1.15388,26724,0,0
1781733600,1.15388,1.15421,1.14956,1.14959,25673,0,0
1781735400,1.14959,1.1497600000000001,1.14779,1.14942,22102,0,0
1781737200,1.14943,1.14999,1.14869,1.14996,8186,0,0
1781739000,1.14996,1.15056,1.14985,1.1501000000000001,6078,0,0
1781740800,1.1501000000000001,1.15043,1.1499,1.15042,950,0,0
1781742600,1.15042,1.15043,1.15006,1.1503700000000001,1138,0,0
1781744400,1.1503700000000001,1.15051,1.15001,1.1502,4821,0,0
1781746200,1.1502,1.15057,1.15017,1.15045,4144,0,0
1781748000,1.15045,1.15087,1.15044,1.15064,2001,0,0
1781749800,1.15064,1.15077,1.1503700000000001,1.15069,3553,0,0
1781751600,1.15069,1.15208,1.15068,1.15104,6851,0,0
1781753400,1.15104,1.1516899999999999,1.15091,1.15156,6107,0,0
1781755200,1.15156,1.1522000000000001,1.15153,1.15212,5218,0,0
1781757000,1.15212,1.15225,1.15155,1.15165,4766,0,0
1781758800,1.15166,1.15184,1.1513,1.15163,3527,0,0
1781760600,1.15163,1.1521,1.15153,1.15178,3555,0,0
1781762400,1.15178,1.15234,1.15177,1.15226,3637,0,0
1781764200,1.15227,1.15245,1.1521,1.15234,3020,0,0
1781766000,1.15234,1.1526399999999999,1.152,1.15227,3645,0,0
1781767800,1.15228,1.15252,1.1521,1.15232,3705,0,0
1781769600,1.15231,1.1525,1.15176,1.1518,3434,0,0
1781771400,1.1518,1.15186,1.15103,1.15107,3273,0,0
1781773200,1.15106,1.15273,1.15104,1.15271,6966,0,0
1781775000,1.15271,1.15284,1.15188,1.15195,8791,0,0
1781776800,1.15195,1.1522999999999999,1.15072,1.15105,8673,0,0
1781778600,1.15105,1.1521,1.15064,1.15128,7774,0,0
1781780400,1.15128,1.1514,1.1501000000000001,1.15024,9217,0,0
1781782200,1.15025,1.15035,1.14821,1.14826,9746,0,0
1781784000,1.14826,1.1486,1.14747,1.14762,11031,0,0
1781785800,1.14762,1.14836,1.14746,1.1476600000000001,6739,0,0
1781787600,1.1476600000000001,1.14774,1.1461999999999999,1.14716,9622,0,0
1781789400,1.14716,1.14727,1.14595,1.14608,7858,0,0
1781791200,1.14608,1.14669,1.14536,1.14625,10439,0,0
1781793000,1.14625,1.14655,1.14555,1.14573,8935,0,0
1781794800,1.14573,1.14818,1.14532,1.14711,10287,0,0
1781796600,1.14711,1.1473200000000001,1.14638,1.14694,8314,0,0
1781798400,1.14694,1.14719,1.14629,1.14713,9850,0,0
1781800200,1.14713,1.14841,1.14707,1.14723,12967,0,0
1781802000,1.14723,1.14776,1.14672,1.14746,12117,0,0
1781803800,1.14746,1.14875,1.14696,1.14863,10917,0,0
1781805600,1.1486399999999999,1.14876,1.14756,1.14778,9993,0,0
1781807400,1.14777,1.14785,1.14689,1.14692,9369,0,0
1781809200,1.14692,1.14723,1.1463,1.14697,8993,0,0
1781811000,1.14701,1.14706,1.14616,1.14652,6740,0,0
1781812800,1.14652,1.14736,1.14632,1.14715,6591,0,0
1781814600,1.14714,1.14716,1.14623,1.14626,5298,0,0
1781816400,1.14626,1.14659,1.14603,1.14632,5995,0,0
1781818200,1.14631,1.14654,1.14589,1.14595,5547,0,0
1781820000,1.14595,1.14602,1.14508,1.14522,7120,0,0
1781821800,1.14522,1.14629,1.1452,1.14575,8267,0,0
1781823600,1.14578,1.14633,1.14552,1.14622,4074,0,0
1781825400,1.1461999999999999,1.14625,1.14568,1.14574,3441,0,0
1781827200,1.14567,1.14674,1.14555,1.14581,430,0,0
1781829000,1.14581,1.1463700000000001,1.14581,1.14618,592,0,0
1781830800,1.14618,1.14634,1.14588,1.146,3101,0,0
1781832600,1.14599,1.14636,1.1458,1.14632,3431,0,0
1781834400,1.14632,1.14635,1.14596,1.14605,2139,0,0
1781836200,1.14607,1.14612,1.14568,1.14584,2268,0,0
1781838000,1.14584,1.1464699999999999,1.14583,1.14608,4597,0,0
1781839800,1.14608,1.14657,1.14607,1.14618,4168,0,0
1781841600,1.14619,1.14635,1.14593,1.14613,3646,0,0
1781843400,1.14613,1.14613,1.1452,1.14531,3532,0,0
1781845200,1.14532,1.14577,1.14512,1.14572,4186,0,0
1781847000,1.14572,1.14579,1.14532,1.14545,2838,0,0
1781848800,1.14546,1.14548,1.14434,1.1443699999999999,4542,0,0
1781850600,1.14438,1.14467,1.14417,1.14424,4097,0,0
1781852400,1.14424,1.1443,1.1437599999999999,1.14397,4143,0,0
1781854200,1.14397,1.14435,1.14273,1.14287,4818,0,0
1781856000,1.14287,1.14292,1.14177,1.14225,6917,0,0
1781857800,1.14225,1.14338,1.14186,1.14308,5557,0,0
1781859600,1.14308,1.14391,1.14301,1.14369,6946,0,0
1781861400,1.14369,1.14424,1.1429,1.14422,6183,0,0
1781863200,1.14422,1.14493,1.14416,1.14461,7150,0,0
1781865000,1.1446,1.1449,1.14432,1.14465,5593,0,0
1781866800,1.14465,1.14597,1.14463,1.14591,5440,0,0
