time,open,high,low,close,tick_volume,spread,real_volume,ema_8,ema_33
1781245800,1.15704,1.15751,1.15693,1.15716,1533,0,0,1.1569001127426115,1.1559670088644327
1781247600,1.15721,1.15725,1.15683,1.15717,1164,2,0,1.1569600876886978,1.1560377730488778
1781249400,1.15717,1.1575,1.15702,1.15712,1255,2,0,1.156995623757876,1.1561014334577673
1781251200,1.15712,1.15738,1.15638,1.15649,1751,0,0,1.1568832629227925,1.1561242903131927
1781253000,1.15649,1.15664,1.15565,1.15573,1827,0,0,1.156626982273283,1.1561010967653578
1781254800,1.15573,1.15682,1.15573,1.15674,2119,0,0,1.1566520973236647,1.156138679308572
1781256600,1.15674,1.15741,1.15648,1.15731,2560,1,0,1.156798297918406,1.1562075805257146
1781258400,1.1573,1.15733,1.15605,1.15605,2483,0,0,1.1566320094920934,1.1561983110830256
1781260200,1.15605,1.15674,1.15566,1.15665,2743,0,0,1.1566360073827393,1.156224881019318
1781262000,1.15665,1.15856,1.15639,1.1576,3800,0,0,1.1568502279643529,1.156305770371123
1781263800,1.15761,1.15832,1.15741,1.15765,2746,0,0,1.1570279550833855,1.1563848427022334
1781265600,1.15765,1.15895,1.15729,1.15879,3403,0,0,1.157419520620411,1.1565263225432785
1781267400,1.1588,1.15889,1.15797,1.15839,2346,0,0,1.1576351827047642,1.156635950628968
1781269200,1.15839,1.15855,1.15683,1.15742,2700,0,0,1.1575873643259276,1.1566820711802053
1781271000,1.15734,1.15795,1.15703,1.15737,2167,1,0,1.1575390611423881,1.1567225375813697
1781272800,1.15737,1.15778,1.15709,1.15737,1949,1,0,1.1575014919996351,1.156760623605995
1781274600,1.15747,1.15793,1.15697,1.15713,2094,0,0,1.1574189382219384,1.1567823516291718
1781276400,1.15714,1.15723,1.15598,1.15614,2263,0,0,1.1571347297281742,1.1567445662392204
1781278200,1.15614,1.15652,1.15598,1.15633,2211,0,0,1.156955900899691,1.1567201799898545
1781280000,1.15634,1.15764,1.15607,1.15759,2732,0,0,1.1570968118108709,1.1567713458728042
1781281800,1.15759,1.1579,1.15637,1.15694,9969,0,0,1.1570619647417884,1.1567812667038158
1781283600,1.15693,1.15776,1.1566,1.15693,11290,0,0,1.1570326392436132,1.1567900157212383
1781285400,1.15692,1.1579,1.15682,1.15734,12674,0,0,1.1571009416339213,1.1568223677376361
1781287200,1.15734,1.15836,1.15715,1.15824,10850,0,0,1.157354065715272,1.1569057578707163
1781289000,1.15824,1.15837,1.15729,1.1573,9465,0,0,1.1573420511118784,1.1569289485842036
1781290800,1.1573,1.15779,1.15694,1.15726,9642,0,0,1.157323817531461,1.1569484221968973
1781292600,1.15726,1.15756,1.15718,1.15746,6599,0,0,1.1573540803022475,1.1569785150088445
1781294400,1.15745,1.15775,1.15715,1.15755,6769,0,0,1.1573976180128591,1.1570121317730302
1781296200,1.15755,1.15766,1.1573,1.15746,6098,0,0,1.1574114806766682,1.157038476962852
1781298000,1.15746,1.15762,1.15722,1.15753,5787,0,0,1.1574378183040752,1.157067390082684
1781299800,1.15754,1.15786,1.15742,1.15748,4793,0,0,1.1574471920142808,1.1570916612542907
1781301600,1.15748,1.15779,1.15727,1.15748,5066,0,0,1.157454482677774,1.1571145047099207
1781303400,1.15748,1.15752,1.15687,1.15714,5992,0,0,1.1573845976382686,1.1571160044328666
1781305200,1.15714,1.15719,1.15681,1.15682,3621,0,0,1.1572591314964311,1.1570985924074038
1781307000,1.15682,1.15694,1.15654,1.1566,4454,0,0,1.1571126578305575,1.1570692634422624
1781481600,1.15746,1.15924,1.1573,1.1592,351,0,0,1.157576511645989,1.1571946008868352
1781483400,1.1592,1.16057,1.1592,1.16049,1105,0,0,1.158223953502436,1.157388447893492
1781485200,1.16049,1.16176,1.16034,1.16086,6249,0,0,1.1588097416130057,1.1575926568409334
1781487000,1.16085,1.16117,1.16038,1.16088,6127,0,0,1.1592697990323377,1.1577860299679372
1781488800,1.16088,1.16095,1.16036,1.16041,3658,0,0,1.1595231770251515,1.1579403811462938
1781490600,1.16042,1.16092,1.16022,1.16029,3954,0,0,1.1596935821306733,1.1580785940200413
1781492400,1.16029,1.16118,1.16028,1.16073,6819,0,0,1.159923897212746,1.158234559077686
1781494200,1.16073,1.16078,1.1598,1.15989,4889,0,0,1.1599163644988024,1.158331937955469
1781496000,1.15988,1.15996,1.15943,1.15981,5358,0,0,1.159892727943513,1.158418882781618
1781497800,1.15981,1.16018,1.15957,1.15981,4783,0,0,1.1598743439560657,1.1585007132062286
1781499600,1.15982,1.15996,1.15941,1.1598,4143,0,0,1.15985782307694,1.1585771418411563
1781501400,1.1598,1.16015,1.15975,1.15995,3172,0,0,1.15987830683762,1.1586578982034412
1781503200,1.15995,1.16021,1.15981,1.16017,2973,0,0,1.159943127540371,1.1587468453679446
1781505000,1.16017,1.16054,1.16008,1.16043,3478,0,0,1.1600513214202886,1.1588458544639477
1781506800,1.16043,1.16091,1.16032,1.1609,2771,0,0,1.1602399166602244,1.1589666865543038
1781508600,1.16089,1.16136,1.16086,1.16125,2552,0,0,1.160464379624619,1.159100999109933
1781510400,1.16125,1.16222,1.16125,1.16184,3522,0,0,1.1607700730413704,1.1592621168093487
1781512200,1.16184,1.16196,1.16136,1.16168,3208,0,0,1.160972279032177,1.1594043452323282
1781514000,1.16169,1.1618,1.16066,1.16078,5537,0,0,1.1609295503583599,1.1594852661010147
1781515800,1.16078,1.16088,1.16006,1.16063,5921,0,0,1.1608629836120579,1.15955260338919
1781517600,1.16064,1.16106,1.16014,1.16085,7592,0,0,1.1608600983649338,1.1596289208368848
1781519400,1.16086,1.16095,1.16039,1.16062,6265,0,0,1.1608067431727263,1.1596872196111858
1781521200,1.16062,1.16102,1.16038,1.16077,5992,0,0,1.1607985780232315,1.1597509125752337
1781523000,1.16077,1.16104,1.15969,1.16003,6108,0,0,1.1606277829069578,1.159767329482573
1781524800,1.16015,1.16105,1.16009,1.16053,254,0,0,1.1606060533720783,1.1598121924541862
1781526600,1.16056,1.16104,1.1605,1.16069,3480,0,0,1.160624708178283,1.1598638281921754
1781528400,1.16068,1.16116,1.16032,1.16103,4346,0,0,1.1607147730275535,1.159932426533812
1781530200,1.16104,1.16146,1.16099,1.16107,4284,0,0,1.160793712354764,1.1599993426200583
1781532000,1.16107,1.16143,1.16067,1.16069,5263,0,0,1.1607706651648164,1.1600399695247607
1781533800,1.1607,1.16141,1.16056,1.16091,6195,0,0,1.160801628461524,1.16009114778801
1781535600,1.16091,1.16124,1.16044,1.16097,6926,0,0,1.1608390443589631,1.1601428449769506
1781537400,1.16096,1.16199,1.16084,1.16154,6598,0,0,1.1609948122791935,1.1602250305665418
1781539200,1.16154,1.1618,1.1612,1.16168,5979,0,0,1.1611470762171505,1.160310617003804
1781541000,1.16168,1.16206,1.16131,1.16169,9387,0,0,1.1612677259466726,1.1603917571800508
1781542800,1.16169,1.16188,1.16086,1.16125,8544,0,0,1.161263786847412,1.1604422420518126
1781544600,1.16125,1.16135,1.16051,1.16078,9224,0,0,1.1611562786590983,1.1604621101664117
1781546400,1.16078,1.16078,1.16013,1.16032,6477,0,0,1.1609704389570765,1.160453750744858
1781548200,1.16032,1.16035,1.15965,1.15984,5476,0,0,1.1607192302999483,1.1604176477598662
1781550000,1.15984,1.1605,1.15974,1.16048,5455,0,0,1.160666068011071,1.1604213155386975
1781551800,1.16048,1.16053,1.15976,1.16036,5118,0,0,1.1605980528974997,1.1604177087423035
1781553600,1.16036,1.16042,1.15987,1.16005,4830,0,0,1.160476263364722,1.1603960788162855
1781555400,1.16006,1.1601,1.15979,1.15994,3448,0,0,1.1603570937281171,1.1603692506506216
1781557200,1.15994,1.16032,1.15976,1.15977,4668,0,0,1.1602266284552023,1.1603340006123497
1781559000,1.15977,1.15986,1.15939,1.15947,4919,0,0,1.1600584887984908,1.1602831770469175
1781560800,1.15947,1.15963,1.15899,1.15917,4497,0,0,1.1598610468432706,1.1602176960441577
1781562600,1.15916,1.15944,1.15844,1.15853,5062,0,0,1.1595652586558771,1.160118419806266
1781564400,1.15853,1.15893,1.15836,1.1589,3484,0,0,1.1594174233990155,1.1600467480529562
1781566200,1.1589,1.15901,1.15871,1.15886,3073,0,0,1.1592935515325675,1.1599769393439585
1781568000,1.15894,1.15982,1.15815,1.15879,794,0,0,1.159181651191997,1.1599071193825492
1781569800,1.15879,1.15944,1.15871,1.15897,925,0,0,1.1591346175937756,1.1598519947129875
1781571600,1.15897,1.15911,1.15847,1.15867,2999,0,0,1.1590313692396033,1.1597824656122235
1781573400,1.15867,1.15898,1.15862,1.15885,1872,0,0,1.1589910649641357,1.1597276146938573
1781575200,1.15886,1.15921,1.15884,1.15913,1491,0,0,1.15902193941655,1.1596924608883363
1781577000,1.15913,1.15939,1.15906,1.15913,1194,0,0,1.159045952879539,1.1596593749537283
1781578800,1.15913,1.15922,1.15878,1.15885,3026,0,0,1.1590024077951968,1.1596117646623325
1781580600,1.15885,1.15937,1.15883,1.1593,2947,0,0,1.159068539396264,1.1595934255645484
1781582400,1.1593,1.15952,1.15894,1.1591,5150,0,0,1.1590755306415388,1.1595644005313397
1781584200,1.15909,1.15926,1.15869,1.15878,3820,0,0,1.1590098571656413,1.1595182593236137
1781586000,1.15878,1.15881,1.15827,1.15862,3370,0,0,1.1589232222399433,1.1594654205398718
1781587800,1.15864,1.15895,1.15856,1.15878,3009,0,0,1.1588913950755115,1.1594251016845851
1781589600,1.15878,1.15885,1.1584,1.15856,3735,0,0,1.158817751725398,1.1593742133501979
1781591400,1.15855,1.15888,1.15852,1.15864,3291,0,0,1.1587782513419762,1.159331024329598
1781593200,1.15863,1.15871,1.15757,1.15784,3726,0,0,1.1585697510437591,1.159243317016092
1781595000,1.15784,1.15807,1.15763,1.1579,3486,0,0,1.1584209174784794,1.1591642983680868
1781596800,1.1579,1.15811,1.1577,1.15794,2758,0,0,1.1583140469277062,1.1590922808170228
1781598600,1.15794,1.15807,1.15753,1.15756,3596,0,0,1.1581464809437714,1.1590021466513154
1781600400,1.15756,1.15789,1.15746,1.15787,3902,0,0,1.1580850407340444,1.158935549789473
1781602200,1.15787,1.15877,1.15777,1.15874,6277,0,0,1.15823058723759,1.1589240468606805
1781604000,1.15874,1.15914,1.15851,1.1591,6659,0,0,1.1584237900736811,1.1589343970453463
1781605800,1.1591,1.15956,1.15893,1.15955,5386,0,0,1.1586740589461964,1.1589706089838554
1781607600,1.15955,1.16019,1.15932,1.16015,6552,0,0,1.1590020458470416,1.1590399849259814
1781609400,1.16015,1.16067,1.15984,1.16056,5165,0,0,1.1593482578810324,1.1591293975773944
1781611200,1.16056,1.16095,1.16005,1.16016,5656,0,0,1.1595286450185807,1.1591900212493125
1781613000,1.16015,1.16036,1.15998,1.16011,4728,0,0,1.1596578350144515,1.1592441376464118
1781614800,1.16011,1.1613,1.16005,1.16093,5148,0,0,1.1599405383445736,1.1593433060201521
1781616600,1.16093,1.16126,1.16073,1.16118,4612,0,0,1.1602159742680016,1.159451346842496
1781618400,1.16118,1.16121,1.16027,1.16041,5115,0,0,1.1602590910973345,1.1595077382047023
1781620200,1.16041,1.16067,1.15969,1.15992,5971,0,0,1.160183737520149,1.1595319888985434
1781622000,1.15991,1.15994,1.15913,1.15949,5760,0,0,1.1600295736267825,1.1595295189633348
1781623800,1.15949,1.16019,1.15942,1.15995,6116,0,0,1.1600118905986085,1.159554253141962
1781625600,1.15995,1.16026,1.15948,1.15978,6679,0,0,1.1599603593544732,1.1595675323689054
1781627400,1.15978,1.16036,1.15912,1.15927,9220,0,0,1.1598069461645903,1.1595500304648523
1781629200,1.15927,1.15972,1.15879,1.15907,8310,0,0,1.159643180350237,1.1595217933786846
1781631000,1.15907,1.16085,1.15878,1.1607,9245,0,0,1.1598780291612956,1.1595910996505265
1781632800,1.1607,1.16082,1.15998,1.16022,7618,0,0,1.1599540226810077,1.1596280937887309
1781634600,1.16022,1.16189,1.16014,1.16141,8657,0,0,1.1602775731963393,1.1597329118011583
1781636400,1.16141,1.16199,1.16124,1.16168,7863,0,0,1.1605892235971527,1.1598474464010902
1781638200,1.16168,1.16177,1.16112,1.16132,5293,0,0,1.1607516183533408,1.1599340672010259
1781640000,1.16132,1.16139,1.16104,1.1612,4999,0,0,1.1608512587192652,1.1600085338362596
1781641800,1.16121,1.16133,1.16107,1.16113,4611,0,0,1.1609132012260952,1.1600745024341266
1781643600,1.16113,1.16142,1.16095,1.16102,4399,0,0,1.1609369342869629,1.1601301199380016
1781645400,1.16102,1.16114,1.16056,1.16104,4515,0,0,1.160959837778749,1.16018364229459
1781647200,1.16105,1.16138,1.16104,1.16115,5336,0,0,1.161002096050138,1.1602404868654965
1781649000,1.16115,1.16118,1.16058,1.16082,5032,0,0,1.1609616302612182,1.1602745758734085
1781650800,1.16082,1.16098,1.16059,1.16095,3721,0,0,1.1609590457587253,1.1603143067043844
1781652600,1.16095,1.16097,1.16056,1.1608,3965,0,0,1.1609237022567864,1.1603428768982442
1781654400,1.16072,1.16129,1.16042,1.1612,1401,0,0,1.1609851017552784,1.1603932959042298
1781656200,1.1612,1.16122,1.16071,1.16084,595,0,0,1.160952856920772,1.1604195726157458
1781658000,1.16084,1.16114,1.16083,1.16109,2264,0,0,1.1609833331606005,1.160459009520702
1781659800,1.16108,1.16132,1.16106,1.16122,1583,0,0,1.161035925791578,1.1605037736665431
1781661600,1.16122,1.16148,1.16117,1.16145,1570,0,0,1.1611279422823384,1.1605594340390994
1781663400,1.16145,1.16149,1.1609,1.16097,3226,0,0,1.1610928439973744,1.160583584977976
1781665200,1.16097,1.16167,1.16087,1.16154,4993,0,0,1.161192211997958,1.1606398446851538
1781667000,1.16154,1.1616,1.16124,1.16148,3875,0,0,1.1612561648873008,1.160689265586027
1781668800,1.16148,1.16162,1.1612,1.16122,3652,0,0,1.1612481282456784,1.1607204852574373
1781670600,1.16121,1.16142,1.16102,1.16124,2724,0,0,1.1612463219688611,1.1607510449481762
1781672400,1.16124,1.16152,1.16118,1.16139,2339,0,0,1.1612782504202253,1.16078863053946
1781674200,1.16139,1.16141,1.16093,1.16093,2117,0,0,1.161200861437953,1.1607969463900798
1781676000,1.16093,1.16113,1.16078,1.16105,2215,0,0,1.1611673366739634,1.1608118318965457
1781677800,1.16105,1.16123,1.161,1.16103,2451,0,0,1.1611368174130827,1.1608246653143959
1781679600,1.16103,1.16137,1.161,1.16115,2240,0,0,1.161139746876842,1.1608438026488432
1781681400,1.16114,1.16131,1.161,1.16124,2071,0,0,1.161162025348655,1.1608671083753819
1781683200,1.16125,1.16145,1.16112,1.16123,2429,0,0,1.1611771308267316,1.160888454941536
1781685000,1.16122,1.16151,1.16105,1.16121,2674,0,0,1.1611844350874578,1.1609073693567395
1781686800,1.16124,1.16147,1.16058,1.16061,4894,0,0,1.1610567828458005,1.1608898770416372
1781688600,1.16061,1.16088,1.16039,1.16081,4979,0,0,1.1610019422134004,1.160885178392129
1781690400,1.1608,1.1615,1.16067,1.16069,5034,0,0,1.1609326217215337,1.1608736973102391
1781692200,1.16068,1.16091,1.16045,1.16084,4851,0,0,1.1609120391167485,1.1608717151155192
1781694000,1.16084,1.16085,1.1598,1.16022,5587,0,0,1.1607582526463598,1.1608333789322534
1781695800,1.16022,1.16034,1.15993,1.1602,4539,0,0,1.1606341965027243,1.1607961213480031
1781697600,1.1602,1.16061,1.16007,1.16048,4122,0,0,1.16059993061323,1.1607775259745912
1781699400,1.16048,1.1606,1.16014,1.16039,3532,0,0,1.1605532793658455,1.160754730329027
1781701200,1.16039,1.16047,1.15947,1.15962,4421,0,0,1.160345883951213,1.1606879814861433
1781703000,1.15962,1.16009,1.15954,1.15971,3551,0,0,1.1602045764064992,1.1606304531634288
1781704800,1.15971,1.15973,1.15894,1.159,4907,0,0,1.1599368927606104,1.1605345441538153
1781706600,1.15901,1.15916,1.15849,1.15915,5120,0,0,1.159762027702697,1.1604531003800616
1781708400,1.15915,1.15982,1.15901,1.15964,5648,0,0,1.1597349104354309,1.1604052709459403
1781710200,1.15964,1.16029,1.15931,1.16021,5255,0,0,1.159840485894224,1.1603937844197085
1781712000,1.16021,1.1603,1.15976,1.15982,5255,0,0,1.1598359334732853,1.1603600323950196
1781713800,1.15983,1.16015,1.15952,1.1597,8022,0,0,1.1598057260347776,1.1603212069600186
1781715600,1.1597,1.15986,1.15902,1.15926,7605,0,0,1.1596844535826047,1.160258783021194
1781717400,1.15926,1.15958,1.1581,1.15893,9986,0,0,1.1595167972309148,1.1601806193140647
1781719200,1.15894,1.15941,1.1587,1.15927,8187,0,0,1.1594619534018227,1.160127053472061
1781721000,1.15927,1.15941,1.15892,1.15926,5523,0,0,1.1594170748680843,1.1600760503266454
1781722800,1.15927,1.15934,1.15891,1.15919,4943,0,0,1.1593666137862877,1.1600239297191957
1781724600,1.1592,1.1593,1.15884,1.15918,4095,0,0,1.1593251440560017,1.159974286794537
1781726400,1.15918,1.1592,1.15878,1.15908,4755,0,0,1.1592706675991125,1.159921681688976
1781728200,1.15908,1.15964,1.15903,1.15955,4754,0,0,1.1593327414659764,1.1598998180602127
1781730000,1.15955,1.15955,1.15416,1.15488,22887,0,0,1.1583432433624261,1.159604534644906
1781731800,1.15488,1.15664,1.15356,1.15388,26724,0,0,1.1573514115041093,1.1592677973128527
1781733600,1.15388,1.15421,1.14956,1.14959,25673,0,0,1.155626653392085,1.158698515117979
1781735400,1.14959,1.14976,1.14779,1.14942,22102,0,0,1.1542473970827327,1.1581527201110389
1781737200,1.14943,1.14999,1.14869,1.14996,8186,0,0,1.1532946421754589,1.1576707953986247
1781739000,1.14996,1.15056,1.14985,1.1501,6078,0,0,1.1525847216920235,1.1572254544928233
1781740800,1.1501,1.15043,1.1499,1.15042,950,0,0,1.1521036724271294,1.1568251336403044
1781742600,1.15042,1.15043,1.15006,1.15037,1138,0,0,1.1517184118877672,1.156445419896757
1781744400,1.15037,1.15051,1.15001,1.1502,4821,0,0,1.151380987023819,1.1560780422557713
1781746200,1.1502,1.15057,1.15017,1.15045,4144,0,0,1.1511741010185257,1.1557469809466083
1781748000,1.15045,1.15087,1.15044,1.15064,2001,0,0,1.1510554119032976,1.1554465703026902
1781749800,1.15064,1.15077,1.15037,1.15069,3553,0,0,1.1509742092581203,1.1551667720495906
1781751600,1.15069,1.15208,1.15068,1.15104,6851,0,0,1.1509888294229824,1.1549240207525557
1781753400,1.15104,1.15169,1.15091,1.15156,6107,0,0,1.151115756217875,1.154726137178876
1781755200,1.15156,1.1522,1.15153,1.15212,5218,0,0,1.1513389215027918,1.1545728349918833
1781757000,1.15212,1.15225,1.15155,1.15165,4766,0,0,1.151408050057727,1.1544009035217726
1781758800,1.15166,1.15184,1.1513,1.15163,3527,0,0,1.151457372267121,1.1542379091969623
1781760600,1.15163,1.1521,1.15153,1.15178,3555,0,0,1.1515290673188718,1.1540933263030233
1781762400,1.15178,1.15234,1.15177,1.15226,3637,0,0,1.151691496803567,1.153985483579316
1781764200,1.15227,1.15245,1.1521,1.15234,3020,0,0,1.1518356086249963,1.1538886904275913
1781766000,1.15234,1.15264,1.152,1.15227,3645,0,0,1.1519321400416638,1.1537934733436155
1781767800,1.15228,1.15252,1.1521,1.15232,3705,0,0,1.1520183311435161,1.1537067984410498
1781769600,1.15231,1.1525,1.15176,1.1518,3434,0,0,1.1519698131116236,1.1535946338268703
1781771400,1.1518,1.15186,1.15103,1.15107,3273,0,0,1.151769854642374,1.1534461259547013
1781773200,1.15106,1.15273,1.15104,1.15271,6966,0,0,1.1519787758329576,1.1534028244279542
1781775000,1.15271,1.15284,1.15188,1.15195,8791,0,0,1.1519723812034115,1.1533173641674863
1781776800,1.15195,1.1523,1.15072,1.15105,8673,0,0,1.1517674076026534,1.153183989804693
1781778600,1.15105,1.1521,1.15064,1.15128,7774,0,0,1.1516590948020637,1.1530719904044169
1781780400,1.15128,1.1514,1.1501,1.15024,9217,0,0,1.1513437404016051,1.1529054027335688
1781782200,1.15025,1.15035,1.14821,1.14826,9746,0,0,1.1506584647568041,1.152632143749241
1781784000,1.14826,1.1486,1.14747,1.14762,11031,0,0,1.1499832503664031,1.1523373117639915
1781785800,1.14762,1.14836,1.14746,1.14766,6739,0,0,1.1494669725072024,1.1520621757778744
1781787600,1.14766,1.14774,1.1462,1.14716,9622,0,0,1.1489543119500463,1.1517738124968229
1781789400,1.14716,1.14727,1.14595,1.14608,7858,0,0,1.1483155759611472,1.1514388823499508
1781791200,1.14608,1.14669,1.14536,1.14625,10439,0,0,1.1478565590808922,1.1511336539764243
1781793000,1.14625,1.14655,1.14555,1.14573,8935,0,0,1.1473839903962495,1.1508157919778113
1781794800,1.14573,1.14818,1.14532,1.14711,10287,0,0,1.1473231036415275,1.1505978042144105
1781796600,1.14711,1.14732,1.14638,1.14694,8314,0,0,1.1472379694989658,1.1503826392606216
1781798400,1.14694,1.14719,1.14629,1.14713,9850,0,0,1.1472139762769733,1.1501913075394086
1781800200,1.14713,1.14841,1.14707,1.14723,12967,0,0,1.1472175371043125,1.1500171129782668
1781802000,1.14723,1.14776,1.14672,1.14746,12117,0,0,1.1472714177477985,1.1498666945677805
1781803800,1.14746,1.14875,1.14696,1.14863,10917,0,0,1.1475733249149545,1.1497939478284993
1781805600,1.14864,1.14876,1.14756,1.14778,9993,0,0,1.1476192527116313,1.1496754803091758
1781807400,1.14777,1.14785,1.14689,1.14692,9369,0,0,1.1474638632201577,1.1495133932321655
1781809200,1.14692,1.14723,1.1463,1.14697,8993,0,0,1.1473541158379006,1.1493637818655675
1781811000,1.14701,1.14706,1.14616,1.14652,6740,0,0,1.1471687567628115,1.1491965005793576
1781812800,1.14652,1.14736,1.14632,1.14715,6591,0,0,1.1471645885932977,1.1490761181923366
1781814600,1.14714,1.14716,1.14623,1.14626,5298,0,0,1.1469635689058983,1.1489104641810228
1781816400,1.14626,1.14659,1.14603,1.14632,5995,0,0,1.1468205535934766,1.1487580839350804
1781818200,1.14631,1.14654,1.14589,1.14595,5547,0,0,1.1466270972393706,1.1485929025271344
1781820000,1.14595,1.14602,1.14508,1.14522,7120,0,0,1.146314408963955,1.1483944964961266
1781821800,1.14522,1.14629,1.1452,1.14575,8267,0,0,1.1461889847497426,1.1482389378787072
1781823600,1.14578,1.14633,1.14552,1.14622,4074,0,0,1.1461958770275775,1.1481201768270186
1781825400,1.1462,1.14625,1.14568,1.14574,3441,0,0,1.1460945710214492,1.1479801664254292
1781827200,1.14567,1.14674,1.14555,1.14581,430,0,0,1.1460313330166827,1.1478525095768746
1781829000,1.14581,1.14637,1.14581,1.14618,592,0,0,1.1460643701240865,1.1477541266605877
1781830800,1.14618,1.14634,1.14588,1.146,3101,0,0,1.1460500656520674,1.1476509427393766
1781832600,1.14599,1.14636,1.1458,1.14632,3431,0,0,1.1461100510627191,1.1475726519900016
1781834400,1.14632,1.14635,1.14596,1.14605,2139,0,0,1.146096706382115,1.1474830842258839
1781836200,1.14607,1.14612,1.14568,1.14584,2268,0,0,1.1460396605194227,1.1473864322125966
1781838000,1.14584,1.14647,1.14583,1.14608,4597,0,0,1.1460486248484398,1.1473095832589144
1781839800,1.14608,1.14657,1.14607,1.14618,4168,0,0,1.1460778193265644,1.1472431371848606
1781841600,1.14619,1.14635,1.14593,1.14613,3646,0,0,1.1460894150317724,1.1471776585269275
1781843400,1.14613,1.14613,1.1452,1.14531,3532,0,0,1.1459162116913786,1.1470677962606377
1781845200,1.14532,1.14577,1.14512,1.14572,4186,0,0,1.1458726090932945,1.146988514127659
1781847000,1.14572,1.14579,1.14532,1.14545,2838,0,0,1.1457786959614513,1.1468980132966202
1781848800,1.14546,1.14548,1.14434,1.14437,4542,0,0,1.1454656524144622,1.146749306632113
1781850600,1.14438,1.14467,1.14417,1.14424,4097,0,0,1.1451932852112483,1.1466017003596358
1781852400,1.14424,1.1443,1.14376,1.14397,4143,0,0,1.144921444053193,1.1464468944561277
1781854200,1.14397,1.14435,1.14273,1.14287,4818,0,0,1.1444655675969277,1.1462364888998848
1781856000,1.14287,1.14292,1.14177,1.14225,6917,0,0,1.1439732192420549,1.1460019895528326
1781857800,1.14225,1.14338,1.14186,1.14308,5557,0,0,1.1437747260771538,1.1458301078144306
1781859600,1.14308,1.14391,1.14301,1.14369,6946,0,0,1.1437558980600087,1.145704219119464
1781861400,1.14369,1.14424,1.1429,1.14422,6183,0,0,1.143859031824451,1.1456169121124367
1781863200,1.14422,1.14493,1.14416,1.14461,7150,0,0,1.1440259136412396,1.1455576819881756
1781865000,1.1446,1.1449,1.14432,1.14465,5593,0,0,1.144164599498742,1.1455042889300477
1781866800,1.14465,1.14597,1.14463,1.14591,5440,0,0,1.1445524662767992,1.1455281542871039
